Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Middle East & North Africa (IDA & IBRD countries),TMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,11.52484597,12.43129428,13.45775368,14.33444334,15.8017394,18.35697046,20.37844824,22.22660718,23.73915022,26.64666135,29.16778264,31.34005458,31.36066714,40.33797574,38.53999961,39.01885872,38.27055212,39.28872123,41.80369894,44.13139542,44.90738477,48.13598089,52.4407514,57.10336021,61.36011236,71.09380156,72.20217056,75.48325536,79.2380866,85.37159689,85.77873588,89.37635545,87.25681724,87.26709305,91.87773523,94.68456075,100,105.1496628,113.2068376,109.11167
South Asia (IDA & IBRD),TSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.650529305,3.495742419,3.602275517,3.735596811,3.642999817,3.743299795,3.534684505,3.697616622,4.027531856,4.025346049,4.100769627,4.372870556,4.858693067,5.887895777,9.27412288,11.55290996,12.47663994,14.14130995,14.58885704,18.19346939,22.33012598,23.94231964,26.85417182,28.55261032,30.2688241,30.64343048,30.260489,31.72893115,33.04821103,35.42239791,40.90893289,41.55218155,38.6789075,42.08720968,47.67125752,49.65880948,50.57727061,48.78503082,47.87934458,49.93967983,55.95399192,57.51731715,54.53071037,60.24474436,65.59702282,74.33548148,75.62090004,85.263964,105.5504105,76.38494059,86.11129183,99.6563425,100,103.7441331,105.4819502,93.47854173,92.87629475,97.31889216,102.746626,101.722896,102.6373611
Tunisia,TUN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,5.461347738,5.544791754,5.773871944,5.850612931,5.931396068,6.32282597,6.669525877,6.862056652,7.449503827,9.266789881,9.729625293,10.01154634,10.97799185,11.68771134,12.90181223,14.55308453,16.21370033,18.80913444,21.19802926,22.67790666,23.49365841,24.32126196,25.57884425,27.54948802,29.98191037,31.32405193,33.52826347,35.43653964,37.09898938,38.77811101,40.85316472,42.63297181,48.65502258,50.24685722,51.93586459,53.64121995,55.7405108,57.01407157,58.54476037,60.50695216,63.03362325,65.45022297,66.84200659,71.0800065,73.22878708,79.74211802,83.06264506,87.18859549,91.36749688,95.98794263,100,104.9350338,109.8746833,118.391978,127.1086511,133.5502118
Turkey,TUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.56E-05,5.80E-05,6.14E-05,6.53E-05,6.69E-05,6.96E-05,7.38E-05,7.81E-05,8.19E-05,8.75E-05,9.50E-05,0.000111111,0.000123306,0.000150348,0.000193937,0.000235263,0.000271994,0.000337515,0.000497973,0.000880023,0.001698472,0.002446769,0.003137415,0.003961245,0.005872024,0.008987395,0.012223477,0.01633206,0.027604142,0.048418998,0.076620352,0.1219521,0.201464183,0.33922424,0.694558705,1.291931578,2.289606519,4.154602362,10.12225914,15.61661718,23.32510064,35.68268313,49.09038739,60.52318565,68.04471125,72.86596219,79.69802518,84.63911003,94.83486722,100,107.0092836,115.7849513,124.37929,132.1904458,141.9586835,153.0952243,165.5425979,183.723184,213.9930821,243.6511244,279.7758416
Tuvalu,TUV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.80668621,55.23067524,59.28726571,60.79688868,57.96148097,60.94527873,68.68099309,67.78471386,69.64221414,73.90528813,83.38452013,88.31559928,91.24425294,93.30016496,98.52464698,100,104.1252996,103.9884114,107.6524072,108.3941606,111.25934,111.9439134,112.8492868,115.2318018,121.0688658,126.6751575,127.9422174,132.5,139.0243902,151.1111111,151.1111111
Tanzania,TZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.056216366,2.479812235,3.036509888,3.890151899,4.87729666,6.070380302,7.962515066,10.10140199,12.05235201,14.53359769,24.3001344,26.89789815,29.10382282,30.50545397,32.71192281,35.46583578,37.90787957,40.33004645,42.55227044,46.42426728,54.02891259,58.91402449,64.46886069,72.33304494,79.9163647,87.64122722,92.94426282,100.0000001,107.4720338,110.3777914,113.662123,116.4638365,116.8641377
Uganda,UGA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,0.028183752,0.041132634,0.051529651,0.113538345,0.26940478,0.756995134,2.195097507,4.729265821,6.828118233,8.604749307,12.48274023,16.2446476,17.3571619,18.98464536,19.85271471,20.46720954,22.26539857,22.2402096,24.71272174,25.83331412,25.01451268,26.96733086,31.17087704,30.62813432,31.36493091,33.66123507,35.80352916,66.36301395,70.10430294,76.68825756,79.6311354,82.48742924,86.69949088,91.19733896,95.55748401,100,104.4433853,107.5766992,110.5043823
Ukraine,UKR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29E-05,3.35E-05,3.48E-05,4.04E-05,7.93E-05,0.00148115,0.050856534,0.535517243,2.762250857,4.58935996,5.418831492,6.069742494,7.732847489,9.859489739,10.86524799,11.43608001,12.36976044,14.26366184,17.70064215,20.32962923,24.97339308,32.22070032,36.29015189,41.25218717,47.10253468,50.8625233,53.05408436,61.4906056,85.39918595,100,122.0983175,140.899664,152.5185691,167.4485875
Upper middle income,UMC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.92E-06,3.46E-06,3.88E-06,4.65E-06,6.52E-06,1.06E-05,1.82E-05,3.25E-05,7.04E-05,8.94E-05,9.32E-05,0.000122714,0.000207591,0.000605281,0.000777708,0.001290823,0.001901273,0.002958508,0.004343139,0.007783261,0.012045584,0.015339401,0.018125384,0.027864343,0.043565791,0.075811952,0.129610642,0.22394644,0.391091982,0.688632674,1.424344935,2.860200965,4.565556397,6.750263198,9.379975542,13.23029856,16.72729639,21.32482158,23.96566733,25.00244515,25.88735882,27.13684282,30.56050198,35.61570872,39.21469604,39.48052005,42.05991454,46.02089584,49.71339917,53.5649657,56.1934121,61.2562562,66.498292,71.92038306,78.66093855,85.75322952,100,104.9866419,112.4426785,122.0261308,135.2881576
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.71508388,15.9272617,16.12549793,16.30100559,16.54616288,16.86382039,17.35266519,17.89949615,18.68120084,19.60750603,20.70595188,21.75557126,22.69601053,23.93972483,26.09398757,28.5109724,30.08004138,31.94902465,34.19626498,37.03337762,40.37863111,44.19931567,46.93006762,48.76821849,50.52763215,52.12554081,53.17529785,54.49022194,56.41232173,58.62388115,60.81836633,62.87509846,64.30796557,65.83228275,67.23808092,68.64799672,69.90491949,71.15493559,71.9557989,72.99469926,74.62647708,76.26335314,77.46965865,78.90834397,81.03272397,83.5568466,86.08544777,88.397943,90.11739942,90.8044094,91.86250827,93.78142768,95.58001386,97.25736261,99.05645602,100,101.0492474,102.9490418,105.4208289,107.3027504,108.595965
Uzbekistan,UZB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.49E-05,7.39E-05,7.49E-05,7.79E-05,0.00014856,0.001206526,0.01422353,0.190395503,0.896656108,1.627926281,2.703775027,3.758192011,5.416132069,7.977562568,11.58657009,16.85650454,21.36817887,24.76962418,30.07796929,37.1360079,45.26771666,57.39565544,67.30304389,100,121.6265099,140.3555265,157.1811947,179.2257278,198.0456829,215.7318922,256.8543058,326.1609472,384.5763865,430.3440596
St. Vincent and the Grenadines,VCT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,6.565102961,6.729380757,6.732997963,6.779174031,7.040078359,7.143818583,7.612717873,8.505514103,8.787099736,9.266192672,9.271624683,9.663226786,10.27811613,12.89228485,16.1730652,18.67489987,20.11559443,27.60935276,31.00651582,35.0451995,39.61965424,46.95444412,50.08139768,52.67971264,54.58619027,55.45238502,57.99353412,63.02978158,63.16650497,66.64154315,69.75012091,75.35209725,78.8253088,76.02277644,77.86379714,78.88498521,81.69744325,82.80758071,85.46652998,87.01971459,86.83136256,92.64865469,93.59305345,90.65871268,94.29731827,97.07654643,100,108.4093509,108.4312163,107.4900756,112.2557217,111.8871047,113.1080346,115.598694,115.2460555,118.0585784,118.7775506,120.2969629,120.5962343,121.9872953,123.4040867
"Venezuela, RB",VEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.178324867,0.181915849,0.183125688,0.19213516,0.19143098,0.195579689,0.200752628,0.205639403,0.207829666,0.211527915,0.220746859,0.238920192,0.253897565,0.282335094,0.423807475,0.43339823,0.460240942,0.499124063,0.529504124,0.645706871,0.826680683,0.930895158,0.970779393,1.006069715,1.434165021,1.583608039,1.564971772,2.150968013,2.548846762,4.821478151,6.833994814,8.299860488,10.64407826,14.01248455,22.82503201,34.63924617,74.6561376,100,118.8902867,150.0308748,194.219206,209.7507295,279.016453,376.4873792,504.318866,653.6177225,770.643502,889.696192,1157.783478,1248.457217,1822.03927,2334.928584,2663.206235,3608.71568,5068.097987,,,,,,
British Virgin Islands,VGB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.00083385,72.0594391,76.9402229,86.7045232,84.82784714,87.01345944,76.262354,80.81954598,82.69267546,87.97916667,100,97.54697286,94.7130712,97.7321238,99.73739496,100.3703704,101.5625,103.6433121,
Vietnam,VNM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.02695343,0.134247781,0.620971599,3.173414833,5.38492718,7.651717561,13.20276201,17.51071558,20.56020226,24.04563272,28.14305553,30.59059153,32.60877667,35.49069605,37.525982,38.80517805,39.82275257,41.69399511,44.65827241,48.42444392,57.53333342,62.46333483,68.4786949,84.0050859,89.22652547,100,121.2606593,134.5096399,140.9131796,146.0739611,145.7952693,147.4145433,153.4375893,158.6515597,161.4891993,163.5780423
Vanuatu,VUT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,30.14862214,34.34309901,39.72885938,42.94569412,44.14714453,49.51818464,47.80973224,46.38857495,54.03117726,59.32410131,63.14971202,62.5383569,68.95970067,70.88104278,72.34307761,74.01441981,75.29630428,76.86637886,79.30844123,82.95181171,85.50559854,87.36874037,90.53577468,93.13815421,93.88208849,95.86945795,96.2716705,100,105.7769601,113.3532787,116.249196,117.9579318,121.2475805,120.6849697,124.307735,126.050844,133.435516,135.5398746,142.8096263,147.3906684,150.918432,153.635732
World,WLD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,15.22962084,17.9552304,20.80394263,21.12411162,21.05868897,22.01000025,26.05411515,25.32665971,27.60769,29.29489822,31.80429157,32.0125241,53.85401285,50.09744622,52.39694288,58.5988602,60.59921506,62.10318052,63.89918904,65.44987612,67.04289152,68.7978266,73.62410701,74.25439106,81.1327876,81.02108549,87.99052478,90.135595,94.56217231,94.98571745,98.44694705,99.35057881,99.1999221,103.3558304,104.5732974,104.4873077,105.6949479,107.1596454,107.3900465
Kosovo,XKX,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,97.16684254,103.3781636,109.8948027,113.7690381,114.1706692,115.9990433,116.7040895,117.6135316,118.1310145,119.9017045,121.0562754,122.728192
"Yemen, Rep.",YEM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99670262,111.9925195,126.7438889,147.4993514,178.1561542,259.6507344,355.1245377,402.2940045,368.7522268,492.1462208,608.0566675,624.2014414,678.149402,751.9335239,857.9979766,1016.615036,1155.200953,1281.060445,1542.111692,1407.866705,1740.352617,2055.592507,2176.734217,2377.19111,2547.473899,3731.444269,3736.459735,4429.706264,5087.679991,,
South Africa,ZAF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.646383323,0.6551214,0.65763162,0.679166131,0.692680724,0.713143378,0.744322659,0.774292129,0.803697807,0.864676997,0.90175148,0.955917183,1.061594812,1.257073032,1.457391366,1.615081467,1.783696956,1.982822331,2.213063425,2.54648609,3.180022101,3.502283901,3.992076164,4.651656507,5.185553058,6.057513289,7.096517303,8.124021975,9.354752127,10.96606342,12.66329469,14.64534144,16.77884059,20.77590029,22.81447049,25.28717569,27.31573517,29.5385348,31.92398959,34.12318027,37.256436,40.16261496,45.19818672,48.08895589,50.99457312,53.84874436,57.11447525,61.82400052,66.67738965,72.45367981,76.89395462,81.15315416,84.95534692,89.92023204,94.74584282,100.0000002,106.9521721,112.8060089,117.269149,122.5456142,129.0077259
Zambia,ZMB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.002265242,0.002182429,0.002228076,0.002237068,0.00232841,0.002574967,0.003183736,0.003192106,0.003700924,0.004550146,0.004031684,0.003729448,0.003867829,0.004637135,0.005138972,0.004410785,0.005081427,0.005500849,0.006198438,0.007555219,0.008443933,0.009048402,0.009603847,0.011392981,0.013481455,0.019027368,0.034627594,0.056101168,0.075450632,0.136473092,0.281665341,0.542641175,1.440896568,3.510864681,6.345614017,8.28807784,10.30616343,12.92419084,15.10926735,17.81743325,23.62838786,29.61375586,35.35613654,41.58154736,49.78010754,58.06859455,66.51307629,75.13996245,83.13503841,87.75708522,100,111.1123073,118.8812979,130.4498866,137.5408581,146.7001056,166.581615,183.3992448,196.99201,212.0293369,241.1695934
Zimbabwe,ZWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.27369513,25.73737023,25.85823751,25.25115334,26.80258716,27.52736752,26.50060593,26.65339827,27.68387375,29.09030676,25.58401013,27.16081763,30.81491711,37.11676978,41.88766854,46.88643949,46.10441659,50.02790202,51.2692072,59.05224708,66.57605546,70.96946338,73.70800605,65.96755635,55.02040679,45.65777177,49.32221116,52.86816313,56.98401132,57.43585628,56.90719883,53.0504272,45.5545831,43.8275532,42.12017522,43.40001287,47.29923639,45.93746861,33.51200384,36.19524741,36.42251738,36.37484388,37.36167531,40.64997931,43.74406238,45.99102036,45.06306934,45.46633282,46.0797748,90.04387036,93.73423278,96.12743249,100,109.3706029,109.0948348,109.7579284,112.1297892,114.8630735,183.5550457,992.72037,6537.659504
